window_start,spy_ret,spy_vol,arm,mean_post_m2,mean_pre_m2,n
2024-09-18,0.0133817206955837,0.0055059741501797,Extremely Risk-Averse,-0.0017609140918834,0.0012903221271834,188
2024-09-19,0.0145379112872119,0.0054565259012404,Extremely Risk-Averse,-0.0013430026988968,0.002376728771132,188
2024-09-20,0.0065808810414382,0.0039601433982253,Extremely Risk-Averse,-0.0006728539517664,0.0013368345199605,188
2024-09-21,0.0083238726017909,0.0039173022921685,Extremely Risk-Averse,-0.0036296399882291,-0.0003872110928441,188
2024-09-22,0.0083238726017909,0.0039173022921685,Extremely Risk-Averse,-0.0034509674568843,-0.0002114550043844,188
2024-09-23,-0.0007920816389972,0.0046386840584101,Extremely Risk-Averse,-0.0029202872735845,-0.0013697447310055,188
2024-09-24,0.006143832757063,0.0052222963313418,Extremely Risk-Averse,-0.0102939576550702,-0.0071363497847679,188
2024-09-25,0.0102224632518812,0.0054581403781374,Extremely Risk-Averse,-0.0197515110766541,-0.0158785985454472,188
2024-09-26,0.0106836745275358,0.0054421094282965,Extremely Risk-Averse,-0.0158371579449645,-0.0115384135255057,188
2024-09-27,0.0127207597540046,0.0055521861150965,Extremely Risk-Averse,-0.0146619787523098,-0.0095890507979807,188
2024-09-28,0.014191521448817,0.0055216759569303,Extremely Risk-Averse,-0.0173552136807849,-0.0118217651133361,188
2024-09-29,0.014191521448817,0.0055216759569303,Extremely Risk-Averse,-0.0176336719009413,-0.0121362158878275,188
2024-09-30,0.0224858226482731,0.0058166224399893,Extremely Risk-Averse,-0.020238265064009,-0.0121510085087144,188
2024-10-01,0.0104921630665788,0.0062337949093992,Extremely Risk-Averse,-0.0059319330297744,-0.0010891821288303,188
2024-10-02,0.0240584238606527,0.0056812438778765,Extremely Risk-Averse,-0.0101103815467663,0.0003289784507466,188
2024-10-03,0.0237139712048859,0.0056868931616521,Extremely Risk-Averse,-0.0100008476394175,0.0004045443917431,188
2024-10-04,0.0295341334085426,0.0056325422355971,Extremely Risk-Averse,-0.0099699402338694,0.0005882735746188,188
2024-10-05,0.0202624622040379,0.0052890671785374,Extremely Risk-Averse,-0.0059712647988191,0.0001147732410829,188
2024-10-06,0.0202624622040379,0.0052890671785374,Extremely Risk-Averse,-0.0049519706530757,0.0015326142417254,188
2024-10-07,0.0185869055459151,0.0053358281487086,Extremely Risk-Averse,-0.0069543357056897,0.0004752225588673,188
2024-10-08,0.0273337786519352,0.004560550565604,Extremely Risk-Averse,-0.0045861429322344,0.0042874412060165,188
2024-10-09,0.0084092398179789,0.0048510510147773,Extremely Risk-Averse,0.0005423424448577,0.0027618141719343,188
2024-10-10,0.0036386516892732,0.0045518508734267,Extremely Risk-Averse,0.0154228909909533,0.0178373306810068,188
2024-10-11,0.0050507578677532,0.0045220779230207,Extremely Risk-Averse,0.0107609498038643,0.0143472101446011,188
2024-10-12,-0.0009318954351202,0.0042441281412226,Extremely Risk-Averse,0.0119789902218162,0.0148124151591361,188
2024-10-13,-0.0009318954351202,0.0042441281412226,Extremely Risk-Averse,0.0119711915957824,0.0147807915036983,188
2024-10-14,0.0021566538688222,0.0043212827397051,Extremely Risk-Averse,0.0114480794301363,0.0154687419781712,188
2024-10-15,-0.0043640257087148,0.0037444670170266,Extremely Risk-Averse,0.0126862767168159,0.0145527383306465,188
2024-10-16,0.0003966522208762,0.0032324466894358,Extremely Risk-Averse,0.0080644544014886,0.0121212003674108,188
2024-10-17,-0.0234588765793013,0.0058244334333503,Extremely Risk-Averse,0.0229749431741362,0.0205581350616043,188
2024-10-18,-0.0194214218794606,0.0060032559698662,Extremely Risk-Averse,0.0197481122924698,0.0206205169057286,188
2024-10-19,-0.0231788118280389,0.0058483410078796,Extremely Risk-Averse,0.0174774795403428,0.0170385137075238,188
2024-10-20,-0.0231788118280389,0.0058483410078796,Extremely Risk-Averse,0.0168398864757857,0.01626130549673,188
2024-10-21,-0.0252825668880418,0.0058340918326023,Extremely Risk-Averse,0.0175823323057397,0.0152505812559478,188
2024-10-22,-0.0118737933191102,0.0068340651998363,Extremely Risk-Averse,0.01865250032047,0.0205402615910772,188
2024-10-23,0.0132345456902458,0.0095176212581174,Extremely Risk-Averse,0.0036416804070987,0.0182422789376835,188
2024-10-24,0.0304852926928862,0.0092369752678579,Extremely Risk-Averse,0.0088556543717252,0.0301865990442693,188
2024-10-25,0.0327151677224164,0.0092559279213015,Extremely Risk-Averse,0.003120611205922,0.0235865654362367,188
2024-10-26,0.0330721068723918,0.0092495998010381,Extremely Risk-Averse,0.005119413299384,0.0246878321341037,188
2024-10-27,0.0330721068723918,0.0092495998010381,Extremely Risk-Averse,0.0075205462670894,0.0274197071733083,188
2024-10-28,0.0340566141147913,0.0092365900070942,Extremely Risk-Averse,0.009442413810107,0.0324381776348163,188
2024-10-29,0.0276673102221727,0.0093355523831888,Extremely Risk-Averse,0.0098758084569593,0.0323536239214192,188
2024-10-30,0.0265054577964314,0.009342236170137,Extremely Risk-Averse,0.0116092358014858,0.0350029026664997,188
2024-10-31,0.0229996067268396,0.0095074038371927,Extremely Risk-Averse,0.0053182399991854,0.0254599193038795,188
2024-11-01,0.0300895262237927,0.0085397314998322,Extremely Risk-Averse,0.0102424938663664,0.0337257233562183,188
2024-11-02,0.0257602136745471,0.0085312944675162,Extremely Risk-Averse,0.0132013641346543,0.0334126574701602,188
2024-11-03,0.0257602136745471,0.0085312944675162,Extremely Risk-Averse,0.0127482338585904,0.0328153455721665,188
2024-11-04,0.0299632825955185,0.0085375168839291,Extremely Risk-Averse,0.0158304668830793,0.0360323308735053,188
2024-11-05,0.0359591873188032,0.0084669134214809,Extremely Risk-Averse,0.0180014530422229,0.0418498962885996,188
2024-11-06,0.023929259911156,0.008038049477418,Extremely Risk-Averse,0.0168967321350536,0.0351922300851852,188
2024-11-07,0.0044498323896116,0.0050172237079105,Extremely Risk-Averse,0.0197051789679562,0.0238718083120347,188
2024-11-08,-0.000168164934662,0.0046572042900003,Extremely Risk-Averse,0.0161556230200853,0.0187176540310843,188
2024-11-09,-0.0044803643686753,0.0045010395841521,Extremely Risk-Averse,0.0156519034537632,0.0171060077301917,188
2024-11-10,-0.0044803643686753,0.0045010395841521,Extremely Risk-Averse,0.0150740613272712,0.0162609947086071,188
2024-11-11,-0.0011033523334297,0.0046007546461735,Extremely Risk-Averse,0.0085551522908159,0.0100118411488366,188
2024-11-12,0.0031564781767952,0.0047960017649766,Extremely Risk-Averse,0.0059938767267301,0.0060089383089896,188
2024-11-13,0.0032334142078209,0.0047922520237649,Extremely Risk-Averse,0.0114328557722846,0.0103063055936371,188
2024-11-14,0.0027461022568457,0.0047920116139638,Extremely Risk-Averse,0.0103073940265778,0.0076238928582897,188
2024-11-15,0.0155051194356523,0.004653542673343,Extremely Risk-Averse,0.0110125216546942,0.0126642305073517,188
2024-11-16,0.0286810171180715,0.002694314353184,Extremely Risk-Averse,-0.0007807345395741,0.0031914496285591,188
2024-11-17,0.0286810171180715,0.002694314353184,Extremely Risk-Averse,-0.0005653657236363,0.0034326929995764,188
2024-11-18,0.0305249631370303,0.002643761633731,Extremely Risk-Averse,-0.0025745917321469,0.0023923440750683,188
2024-11-19,0.0267956524897907,0.0026049953138502,Extremely Risk-Averse,-0.0046353809594668,0.0013413815995951,188
2024-11-20,0.0294086859772801,0.0028124162660302,Extremely Risk-Averse,-0.0074209526043281,-0.0004842954247274,188
2024-11-21,0.0273664441491794,0.0029369309246052,Extremely Risk-Averse,-0.0052678241157378,0.0020896913344897,188
2024-11-22,0.0238179100703552,0.002768048424873,Extremely Risk-Averse,-0.0025850886400606,0.005852450932131,188
2024-11-23,0.0206547130239813,0.0027617350999599,Extremely Risk-Averse,-0.0020871640518719,0.0064183778512832,188
2024-11-24,0.0206547130239813,0.0027617350999599,Extremely Risk-Averse,-0.0016912447952954,0.0068407704800221,188
2024-11-25,0.0153986749344932,0.0032250735257969,Extremely Risk-Averse,-0.0003662701601076,0.0070668987683788,188
2024-11-26,0.0088196809628491,0.0033195573976777,Extremely Risk-Averse,0.0077918346518057,0.0135532219009752,188
2024-11-27,0.0113377083412407,0.0036192568182201,Extremely Risk-Averse,0.0096382005677518,0.0171505194733415,188
2024-11-28,0.0091845677044353,0.0038141829955064,Extremely Risk-Averse,0.0041399038558193,0.0124055353779861,188
2024-11-29,0.008984021298694,0.0038168213923013,Extremely Risk-Averse,0.000980060790042,0.0097411122808514,188
2024-11-30,0.002754961903477,0.0034876041448017,Extremely Risk-Averse,0.0004354071477155,0.0073014559071589,188
2024-12-01,0.002754961903477,0.0034876041448017,Extremely Risk-Averse,0.0015072433848892,0.0084497537711223,188
2024-12-02,0.0070369893693618,0.0036419367033605,Extremely Risk-Averse,0.0002415793086609,0.0089979512536976,188
2024-12-03,0.0010933055543942,0.0038053220559964,Extremely Risk-Averse,0.0058090078440925,0.013065412372011,188
2024-12-04,-0.0291930411570982,0.0085961051272495,Extremely Risk-Averse,0.0245133621708273,0.0231644747672372,188
2024-12-05,-0.0354803222636032,0.0083149943374788,Extremely Risk-Averse,0.0217189282276473,0.0181482558255939,188
2024-12-06,-0.0222865015414649,0.0091099462576885,Extremely Risk-Averse,0.0143778299296299,0.015026607034343,188
2024-12-07,-0.0241364408185736,0.0090731103090364,Extremely Risk-Averse,0.0081576043791139,0.0051694950186483,188
2024-12-08,-0.0241364408185736,0.0090731103090364,Extremely Risk-Averse,0.0062224371297757,0.0029083482429734,188
2024-12-09,-0.0182926635554102,0.0092774453088381,Extremely Risk-Averse,-0.0023378423704254,-0.0018357185388576,188
2024-12-10,-0.0022427670710454,0.0097213819787407,Extremely Risk-Averse,-0.0074989231415359,0.0009007877247881,188
2024-12-11,0.0008689254526232,0.0096858393235173,Extremely Risk-Averse,-0.0119957942231576,-0.000992817855964,188
2024-12-12,-0.006742933936597,0.0094540592764076,Extremely Risk-Averse,-0.0189372279846064,-0.017512941520705,188
2024-12-13,-0.0121082869951071,0.0097440470697886,Extremely Risk-Averse,-0.0157901770096493,-0.0190918108820713,188
2024-12-14,-0.0119119329120661,0.0097450099221266,Extremely Risk-Averse,-0.0075804642617223,-0.0099639381859221,188
2024-12-15,-0.0119119329120661,0.0097450099221266,Extremely Risk-Averse,-0.0090691504737585,-0.0116229330177246,188
2024-12-16,-0.0231876871435925,0.0101201885371114,Extremely Risk-Averse,0.0015305868485567,-0.005373420085046,188
2024-12-17,-0.0308797583787427,0.0100026110741241,Extremely Risk-Averse,0.0059260699368496,-0.0073163021681738,188
2024-12-18,-0.0268702732288876,0.0099980290298391,Extremely Risk-Averse,5.550790968832896e-06,-0.0133492558362969,188
2024-12-19,0.0005588458876222,0.0063472673510695,Extremely Risk-Averse,0.0025886156364527,0.0018239790282734,188
2024-12-20,0.0133806068082817,0.0071108372159651,Extremely Risk-Averse,0.0018699765649587,0.0076882625205474,188
2024-12-21,0.0013533381360542,0.0064135792292179,Extremely Risk-Averse,0.0053700911972895,0.0073794422290732,188
2024-12-22,0.0013533381360542,0.0064135792292179,Extremely Risk-Averse,0.0063400878767369,0.0087023534036038,188
2024-12-23,0.0071216439587582,0.006576948069042,Extremely Risk-Averse,0.0047219285987237,0.0103356048383508,188
2024-12-24,-0.0101901966124607,0.0070439302726385,Extremely Risk-Averse,0.008087406481903,0.0043524189223733,188
2024-12-25,-0.0196408606797584,0.0062921744513234,Extremely Risk-Averse,0.0090756660926025,0.0013322004107797,188
2024-12-26,-0.0196408606797584,0.0062921744513234,Extremely Risk-Averse,0.007087430526624,-0.000990326600405,188
2024-12-27,-0.0346727061224437,0.007229566781991,Extremely Risk-Averse,0.0213369578767085,0.0112726618938852,188
2024-12-28,-0.0244030032475152,0.0068790156189972,Extremely Risk-Averse,0.0188239039721532,0.0130257490037636,188
2024-12-29,-0.0244030032475152,0.0068790156189972,Extremely Risk-Averse,0.017941312757157,0.0119039744671883,188
2024-12-30,-0.0228903617673343,0.0069166994619001,Extremely Risk-Averse,0.0129572386645017,0.0067027253474642,188
2024-12-31,-0.0102513070461337,0.0063774929848165,Extremely Risk-Averse,0.0053615003648541,0.0020283842472737,188
2025-01-01,0.0114319779516609,0.007948240802609,Extremely Risk-Averse,0.0001229416407056,0.0044008587798953,188
2025-01-02,0.0094868914004466,0.0079773081057197,Extremely Risk-Averse,0.0023037616790602,0.0033774217373227,188
2025-01-03,0.0221332272897896,0.0082755779421575,Extremely Risk-Averse,-0.0082696371241366,-0.0020433413955584,188
2025-01-04,0.0095107981769153,0.0076967240411203,Extremely Risk-Averse,-0.0061508881010586,-0.0077456800032301,188
2025-01-05,0.0095107981769153,0.0076967240411203,Extremely Risk-Averse,-0.0085892351495161,-0.0107643951233639,188
2025-01-06,0.0095107981769153,0.0076967240411203,Extremely Risk-Averse,-0.0076951420733823,-0.009563315604395,188
2025-01-07,0.012916629953823,0.0079044358172205,Extremely Risk-Averse,-0.0050583181395101,-0.0089829168611744,188
2025-01-08,0.0302567437973453,0.0072184360318582,Extremely Risk-Averse,-0.0100154414869384,-0.002753760661485,188
2025-01-09,0.0343687208023892,0.0072701763941717,Extremely Risk-Averse,-0.0139250439901143,-0.004298337036087,188
2025-01-10,0.031349019128779,0.0073739060958429,Extremely Risk-Averse,-0.0076535895168862,0.0002029498097411,188
2025-01-11,0.0473391948766002,0.0056627523020112,Extremely Risk-Averse,-0.0195219264229568,-0.0084138274685511,188
2025-01-12,0.0473391948766002,0.0056627523020112,Extremely Risk-Averse,-0.0208277080438706,-0.0100299487107176,188
2025-01-13,0.0325243143108737,0.0071886453051719,Extremely Risk-Averse,-0.0163665330048645,-0.0121666753063758,188
2025-01-14,0.0397839269018673,0.0073735459606819,Extremely Risk-Averse,-0.010221646391811,-0.0002439085438522,188
2025-01-15,0.0337002930993428,0.0075965114001194,Extremely Risk-Averse,-0.0103668107891433,-0.0018213951154479,188
2025-01-16,0.0206820093799773,0.0062808205249852,Extremely Risk-Averse,-0.0047223484568089,-0.0029522340374752,188
2025-01-17,0.0172064307909718,0.0064671817088287,Extremely Risk-Averse,-0.00649584166209,-0.0026738649497767,188
2025-01-18,0.0070955037707947,0.0059837255202453,Extremely Risk-Averse,-0.00492723431046,-0.0061744572655047,188
2025-01-19,0.0070955037707947,0.0059837255202453,Extremely Risk-Averse,-0.0064244417587745,-0.0079657011983195,188
2025-01-20,0.0003180983081678,0.0062684569107638,Extremely Risk-Averse,-0.0001911407437203,-0.0045886315901626,188
2025-01-21,0.0070287052037953,0.006500451174165,Extremely Risk-Averse,-0.0004398050194173,-0.0015084377993157,188
2025-01-22,0.0019399699487381,0.0061380547961292,Extremely Risk-Averse,-0.0015024323629128,-0.0047285878904788,188
2025-01-23,-0.0001977750309022,0.0060253284156988,Extremely Risk-Averse,0.0009524760277494,-0.0034970310801419,188
2025-01-24,-0.0147273572685298,0.0062572346396012,Extremely Risk-Averse,0.0095178224685447,-0.0003606413756474,188
2025-01-25,-0.0118425632821721,0.0062376525498984,Extremely Risk-Averse,0.0060793156923198,-0.0018948884876086,188
2025-01-26,-0.0118425632821721,0.0062376525498984,Extremely Risk-Averse,0.0060779618385777,-0.0019143842068202,188
2025-01-27,-0.0051317638075507,0.0065372457490799,Extremely Risk-Averse,0.0084922873480415,0.0017623612482104,188
2025-01-28,0.0099102103722605,0.0053023146832165,Extremely Risk-Averse,0.0002350704732722,-0.0001884376485301,188
2025-01-29,-0.0019189243672073,0.0049040602885288,Extremely Risk-Averse,0.0058820072693503,0.0014820616553187,188
2025-01-30,0.0131604899148882,0.0054543217029013,Extremely Risk-Averse,0.0041253346052209,0.0044339518913923,188
2025-01-31,0.0077020377951355,0.0053139407147561,Extremely Risk-Averse,0.0053315351185049,0.0076345502940916,188
2025-02-01,0.0130934235695858,0.0050676651900819,Extremely Risk-Averse,0.0038598436202302,0.0073468626259857,188
2025-02-02,0.0130934235695858,0.0050676651900819,Extremely Risk-Averse,0.0044241263832471,0.0081540894104482,188
2025-02-03,0.0130934235695858,0.0050676651900819,Extremely Risk-Averse,0.0068043731997056,0.0112822416787306,188
2025-02-04,0.0229517717125227,0.0046262963646393,Extremely Risk-Averse,0.000370058486144,0.0095426807392961,188
2025-02-05,0.0185279730065559,0.0044092783534714,Extremely Risk-Averse,-0.0003697775196837,0.0046827091825869,188
2025-02-06,0.0101950978088471,0.0045420677506287,Extremely Risk-Averse,0.0059599953756344,0.0094901847855196,188
2025-02-07,-0.0105225457452908,0.0063768241277739,Extremely Risk-Averse,0.0201243863972893,0.0137179879338201,188
2025-02-08,-0.0013814745186719,0.0059310025894708,Extremely Risk-Averse,0.0165184720861914,0.0144284963160214,188
2025-02-09,-0.0013814745186719,0.0059310025894708,Extremely Risk-Averse,0.0166388321105851,0.0146847266813732,188
2025-02-10,-0.0059256979784013,0.0060421918126084,Extremely Risk-Averse,0.013083408054642,0.0064457203193261,188
2025-02-11,-0.0175415079982041,0.0058038170556249,Extremely Risk-Averse,0.0083626997142045,-0.0038102658770491,188
2025-02-12,-0.0177924738199825,0.0057981370442203,Extremely Risk-Averse,0.0070788669103183,-0.0049139242454345,188
2025-02-13,-0.0303465530260588,0.0069393217631075,Extremely Risk-Averse,0.0097757313433884,-0.0096664009766295,188
2025-02-14,-0.0255030941272619,0.007676569204108,Extremely Risk-Averse,0.0001126345480291,-0.0191314754779956,188
2025-02-15,-0.0254550697385154,0.007677333493687,Extremely Risk-Averse,-0.0050256824271208,-0.0290612231647044,188
2025-02-16,-0.0254550697385154,0.007677333493687,Extremely Risk-Averse,0.0033835822575494,-0.0182811700298818,188
2025-02-17,-0.0425290751515067,0.0086703599868533,Extremely Risk-Averse,0.0074348684639262,-0.0242075208886061,188
2025-02-18,-0.0538624302744669,0.0089265390720452,Extremely Risk-Averse,0.0197264370712507,-0.0121056047512087,188
2025-02-19,-0.0464927989993929,0.0095445330238517,Extremely Risk-Averse,0.012094871959503,-0.0151867385918622,188
2025-02-20,-0.0656191457778295,0.0101145988177483,Extremely Risk-Averse,0.0190352450887121,-0.0155838318612876,188
2025-02-21,-0.0564566761196775,0.0104446026318963,Extremely Risk-Averse,0.0123388968496652,-0.0189895447866901,188
2025-02-22,-0.0400374711350571,0.0098042673159073,Extremely Risk-Averse,0.0054142492815822,-0.0170334501233332,188
2025-02-23,-0.0400374711350571,0.0098042673159073,Extremely Risk-Averse,0.0010192629939072,-0.022522137353306,188
2025-02-24,-0.0656066677345507,0.011542995021128,Extremely Risk-Averse,0.0091363520742463,-0.0274084526612193,188
2025-02-25,-0.0691382823859806,0.0115861071954727,Extremely Risk-Averse,0.0283073635693745,-0.0013584362086678,188
2025-02-26,-0.0595213992587251,0.0118694742425213,Extremely Risk-Averse,0.0354372364550715,0.0175009482899507,188
2025-02-27,-0.0725266801058288,0.0120295109145285,Extremely Risk-Averse,0.0482820130103635,0.0240067135338079,188
2025-02-28,-0.0380139431571392,0.013282998129957,Extremely Risk-Averse,0.0353394139417567,0.0252526286812725,188
2025-03-01,-0.052795431455322,0.0123416031159599,Extremely Risk-Averse,0.0437684602385565,0.0307004190125777,188
2025-03-02,-0.052795431455322,0.0123416031159599,Extremely Risk-Averse,0.0414164197126261,0.0279588295135992,188
2025-03-03,-0.0454913224983148,0.0126561043309503,Extremely Risk-Averse,0.0275599342515936,0.0112971620080398,188
2025-03-04,-0.0389706982537677,0.0122180679234339,Extremely Risk-Averse,0.030039215734504,0.0199529950799316,188
2025-03-05,-0.0168673835264313,0.012395610294149,Extremely Risk-Averse,0.020045463727999,0.0155605748431354,188
2025-03-06,-0.030134161124311,0.0119600658544416,Extremely Risk-Averse,0.0266598300210472,0.0161406411346213,188
2025-03-07,-0.012280951257753,0.0111389820919549,Extremely Risk-Averse,0.0231779722163594,0.0237878590069273,188
2025-03-08,-0.0177861477747618,0.0110032099099778,Extremely Risk-Averse,0.0266303416179131,0.0254385595000102,188
2025-03-09,-0.0177861477747618,0.0110032099099778,Extremely Risk-Averse,0.0281355509926598,0.0270899614904863,188
2025-03-10,-0.0001962908256085,0.0120567486405885,Extremely Risk-Averse,0.0279819713837691,0.0382146485674507,188
2025-03-11,0.0296320544818016,0.0095319996418723,Extremely Risk-Averse,0.0117049460100551,0.0332573286826675,188
2025-03-12,0.0258678893287973,0.009852502820328,Extremely Risk-Averse,0.0020317970386474,0.0153317107418558,188
2025-03-13,0.0177428123103979,0.009861635994633,Extremely Risk-Averse,0.0017395008121922,0.0066156279305454,188
2025-03-14,0.0107205271909083,0.0107000609206517,Extremely Risk-Averse,0.0076951098190758,0.0109963818268761,188
2025-03-15,-0.0097343079921814,0.0091781993238968,Extremely Risk-Averse,0.0117427505770426,0.0051437974338519,188
2025-03-16,-0.0097343079921814,0.0091781993238968,Extremely Risk-Averse,0.0106173460741578,0.0035846974282545,188
2025-03-17,-0.0030868510953111,0.0093718126025137,Extremely Risk-Averse,0.0058348527704686,-0.0029014736360957,188
2025-03-18,-0.007921051531221,0.0091610323336307,Extremely Risk-Averse,0.0201074354935173,0.0155262703333163,188
2025-03-19,0.0092655338473659,0.0088455620256579,Extremely Risk-Averse,0.0103909925561531,0.0122460376045471,188
2025-03-20,-0.050809160218441,0.0152185368705481,Extremely Risk-Averse,0.0421529555715235,0.0222174098598006,188
2025-03-21,-0.1037861496537011,0.0208411492606559,Extremely Risk-Averse,0.0890705020202563,0.0562231383147719,188
2025-03-22,-0.1040817058909258,0.0208329552751952,Extremely Risk-Averse,0.0831320256570688,0.0445330605851102,188
2025-03-23,-0.1040817058909258,0.0208329552751952,Extremely Risk-Averse,0.0721533436326492,0.0295050907078266,188
2025-03-24,-0.1056775052106835,0.0207946860498436,Extremely Risk-Averse,0.0644209956686233,0.0252905404066794,188
2025-03-25,-0.1351726587912103,0.019674502265004,Extremely Risk-Averse,0.0715109554911997,0.011355348748488,188
2025-03-26,-0.0466408970901617,0.0355363483207134,Extremely Risk-Averse,0.0139775957055846,-0.0177696498005104,188
2025-03-27,-0.0774019134537197,0.0370551787319651,Extremely Risk-Averse,0.0625838631844818,0.0378622153687285,188
2025-03-28,-0.0584397695995273,0.0375124242666096,Extremely Risk-Averse,0.0563430377933464,0.046339788215869,188
2025-03-29,-0.0390885204246157,0.0372285851486758,Extremely Risk-Averse,0.0493915860999581,0.0545378579189943,188
2025-03-30,-0.0390885204246157,0.0372285851486758,Extremely Risk-Averse,0.0500261460889784,0.0554443377373316,188
2025-03-31,-0.0297662309945517,0.0373503304785742,Extremely Risk-Averse,0.0407501338811595,0.0453688919699167,188
2025-04-01,-0.0389352025605983,0.0372838591805554,Extremely Risk-Averse,0.0680645899460739,0.0913466979694654,188
2025-04-02,-0.0629446929342431,0.0376114437164148,Extremely Risk-Averse,0.0782628407681052,0.0814692030196064,188
2025-04-03,-0.0675087517253197,0.0375394899911038,Extremely Risk-Averse,0.0819525095040803,0.0793845039675939,188
2025-04-04,-0.0191728016602829,0.0353892156466689,Extremely Risk-Averse,0.0440544238754816,0.0614825382454799,188
2025-04-05,0.0418183629982689,0.0315803215862643,Extremely Risk-Averse,-0.0067039742090147,0.021223665259864,188
2025-04-06,0.0418183629982689,0.0315803215862643,Extremely Risk-Averse,-0.0064896944047215,0.0213293565578363,188
2025-04-07,0.0170202043803808,0.032340393809628,Extremely Risk-Averse,0.03803669191257,0.0671936319093958,188
2025-04-08,0.0453428070883081,0.0329244590526037,Extremely Risk-Averse,0.028330307601272,0.0630595421476919,188
2025-04-09,0.078432045986569,0.0326141797244841,Extremely Risk-Averse,0.0260783438582974,0.08736894776903,188
2025-04-10,-0.0035178717406212,0.018445188141467,Extremely Risk-Averse,0.0509225885920756,0.066472811761583,188
2025-04-11,0.0496778056687088,0.0139620565705923,Extremely Risk-Averse,0.0116182122238825,0.0398622604149107,188
2025-04-12,0.0312769620739146,0.013385320561744,Extremely Risk-Averse,0.0156635083253023,0.0362208050108165,188
2025-04-13,0.0312769620739146,0.013385320561744,Extremely Risk-Averse,0.0108295278023195,0.0294365004466502,188
2025-04-14,0.0316701598907855,0.0133813300886015,Extremely Risk-Averse,0.0174656668710686,0.0367364304978693,188
2025-04-15,0.0281940206371857,0.0132728460264381,Extremely Risk-Averse,0.0153873727691769,0.0332321738913367,188
2025-04-16,0.0314912647898988,0.0132168640207355,Extremely Risk-Averse,0.0021735579922971,0.0159887046146999,188
2025-04-17,0.0624169087603878,0.0113965690426927,Extremely Risk-Averse,-0.0248750315746218,0.001791386873173,188
2025-04-18,0.0766512471838753,0.0116940020144272,Extremely Risk-Averse,-0.0367891463429435,-0.0064592003911408,188
2025-04-19,0.0766512471838753,0.0116940020144272,Extremely Risk-Averse,-0.0375028690377605,-0.0074404473187661,188
2025-04-20,0.0766512471838753,0.0116940020144272,Extremely Risk-Averse,-0.0402850054244857,-0.0111874394588687,188
2025-04-21,0.0704774968162993,0.0119598190282589,Extremely Risk-Averse,-0.0328364798235067,-0.0072748462621942,188
2025-04-22,0.0874134269425923,0.0098099448524776,Extremely Risk-Averse,-0.0395344916632474,-0.016642066894778,188
2025-04-23,0.0642957955714149,0.0080297433824449,Extremely Risk-Averse,-0.0315199971953772,-0.0173878198102457,188
2025-04-24,0.0553585046516356,0.0074535563929811,Extremely Risk-Averse,-0.02168731396904,-0.0072987501449728,188
2025-04-25,0.0322850317569942,0.005762734793126,Extremely Risk-Averse,-0.0077989261999373,0.000622709581099,188
2025-04-26,0.0248800710570138,0.0056068206118693,Extremely Risk-Averse,-0.0061440257970436,-0.0003163176308805,188
2025-04-27,0.0248800710570138,0.0056068206118693,Extremely Risk-Averse,-0.0067829715691308,-0.0011992157816183,188
2025-04-28,0.058749838981948,0.0098201594529332,Extremely Risk-Averse,-0.0260316841679835,-0.0091121405437359,188
2025-04-29,0.0653356045173492,0.0097942215089196,Extremely Risk-Averse,-0.0253260219103571,-0.0022000451661509,188
2025-04-30,0.0600196025580241,0.009805797361425,Extremely Risk-Averse,-0.0205744440342929,0.0056221409279923,188
2025-05-01,0.0647742755227425,0.0097583984136193,Extremely Risk-Averse,-0.0177233763998448,0.0063601041808841,188
2025-05-02,0.0639782112983173,0.0097446167538602,Extremely Risk-Averse,-0.0175148572097305,0.0039282254319431,188
2025-05-03,0.0484155063201632,0.009329911068604,Extremely Risk-Averse,-0.0083710024855217,0.0098372819515424,188
2025-05-04,0.0484155063201632,0.009329911068604,Extremely Risk-Averse,-0.0062070458972698,0.0124936403511766,188
2025-05-05,0.0495623931209507,0.0093073850731262,Extremely Risk-Averse,-0.0067437295568734,0.0107774326572203,188
2025-05-06,0.0520663784927268,0.0091624969468356,Extremely Risk-Averse,-0.0081502957763155,0.0102962273634743,188
2025-05-07,0.0430565653370338,0.0101517757552542,Extremely Risk-Averse,-0.0080416823089286,0.0147865274494051,188
2025-05-08,0.0390984262199318,0.0101634261813912,Extremely Risk-Averse,0.0006689572605323,0.0265459603184343,188
2025-05-09,0.0248644558550752,0.010362815671574,Extremely Risk-Averse,0.0064818328935028,0.0220873284761372,188
2025-05-10,0.0261721385622775,0.0103419962535689,Extremely Risk-Averse,0.0005703339539319,0.0145050860057008,188
2025-05-11,0.0261721385622775,0.0103419962535689,Extremely Risk-Averse,-0.0014022779696237,0.0114495635742214,188
2025-05-12,0.0261721385622775,0.0103419962535689,Extremely Risk-Averse,-0.0001413407918413,0.0132565140897436,188
2025-05-13,0.0139967494009833,0.0078874054156571,Extremely Risk-Averse,0.0084661579848099,0.0139610819028779,188
2025-05-14,0.0015164441588793,0.0079023979890354,Extremely Risk-Averse,0.0076955262928608,0.0063814113480281,188
2025-05-15,0.0041866504984247,0.0079599478194847,Extremely Risk-Averse,0.008548074544304,0.0033332503756914,188
2025-05-16,-0.0018119732373883,0.0078637641709737,Extremely Risk-Averse,0.0085256630456945,0.0058745103873387,188
2025-05-17,-0.0080947453528024,0.0076615045227589,Extremely Risk-Averse,0.0130250536532824,0.0082890871452231,188
